timestamp,CO2avg,CH4avg,C2H5OHavg,H2avg,NH3avg,NO2avg,CO2min,CH4min,C2H5OHmin,H2min,NH3min,NO2min,CO2max,CH4max,C2H5OHmax,H2max,NH3max,NO2max
2010,"71,42","16953,23",0,0,"269,28",0,"51,68","16605,66",0,0,"263,95",0,"87,57","17237,61",0,0,"273,64",0
2020,"73,21","16984,83",0,0,"269,77",0,"15,79","15973,71",0,0,"254,26",0,"105,51","17553,59",0,0,"278,49",0
2030,"49,53","16558,27",0,0,"263,23",0,"26,56","15657,74",0,0,"249,42",0,"101,92","17490,39",0,0,"277,52",0
2040,"34,63","16305,49",0,0,"259,35",0,"22,97","16100,1",0,0,"256,2",0,"40,91","16416,08",0,0,"261,05",0
2050,"37,32","16352,88",0,0,"260,08",0,"33,74","16289,69",0,0,"259,11",0,"40,91","16416,08",0,0,"261,05",0
2060,"31,94","16258,09",0,0,"258,62",0,"5,02","15784,13",0,0,"251,36",0,"83,98","17174,42",0,0,"272,67",0
2070,"73,21","16984,83",0,0,"269,77",0,"58,86","16732,05",0,0,"265,89",0,"87,57","17237,61",0,0,"273,64",0
2080,"54,37","16653,06",0,0,"264,68",0,"22,97","16100,1",0,0,"256,2",0,"98,33","17427,2",0,0,"276,55",0
2090,"66,04","16858,44",0,0,"267,83",0,"37,32","16352,88",0,0,"260,08",0,"80,39","17111,22",0,0,"271,71",0
2100,"35,17","16194,89",0,0,"257,66",0,"33,74","15404,96",0,0,"245,54",0,"69,62","16921,64",0,0,"268,8",0
2110,"32,48","16131,7",0,0,"256,69",0,"5,02","15152,17",0,0,"241,67",0,"83,98","17174,42",0,0,"272,67",0
2120,"28,35","16194,89",0,0,"257,66",0,"22,97","16100,1",0,0,"256,2",0,"33,74","16289,69",0,0,"259,11",0
2130,"70,52","16937,44",0,0,"269,04",0,"22,97","16100,1",0,0,"256,2",0,"130,63","17995,96",0,0,"285,27",0
2140,"40,91","16416,08",0,0,"261,05",0,"5,02","15784,13",0,0,"251,36",0,"58,86","16732,05",0,0,"265,89",0
2150,"33,74","16289,69",0,0,"259,11",0,"5,02","15784,13",0,0,"251,36",0,"58,86","16732,05",0,0,"265,89",0
2160,"69,62","16921,64",0,0,"268,8",0,"48,09","16542,47",0,0,"262,98",0,"91,16","17300,81",0,0,"274,61",0
2170,"9,69","15673,53",0,0,"249,66",0,"15,79","15088,98",0,0,"240,7",0,"22,97","16100,1",0,0,"256,2",0
2180,"43,25","16431,88",0,0,"261,29",0,"19,38","15594,54",0,0,"248,45",0,"105,51","17553,59",0,0,"278,49",0
2190,"40,55","16352,88",0,0,"260,08",0,"37,32","15468,15",0,0,"246,51",0,"76,8","17048,03",0,0,"270,74",0
2200,"42,35","16337,08",0,0,"259,84",0,"48,09","15278,56",0,0,"243,6",0,"66,04","16858,44",0,0,"267,83",0
2210,"62,45","16795,25",0,0,"266,86",0,"22,97","16100,1",0,0,"256,2",0,"83,98","17174,42",0,0,"272,67",0
2220,"24,4","15957,91",0,0,"254,02",0,"26,56","15025,78",0,0,"239,73",0,"40,91","16416,08",0,0,"261,05",0
2230,"45,58","16400,28",0,0,"254,02",0,"83,98","15404,96",0,0,"241,67",0,"98,33","17427,2",0,0,"264,92",0
2240,"65,14","16842,64",0,0,"267,59",0,"51,68","16605,66",0,0,"263,95",0,"91,16","17300,81",0,0,"274,61",0
2250,"57,06","16700,46",0,0,"265,41",0,"30,15","16226,49",0,0,"258,14",0,"69,62","16921,64",0,0,"268,8",0
2260,"36,07","16321,28",0,0,"259,59",0,"37,32","15657,74",0,0,"249,42",0,"69,62","16921,64",0,0,"268,8",0
2270,"36,07","16163,29",0,0,"257,17",0,"19,38","15025,78",0,0,"239,73",0,"76,8","17048,03",0,0,"270,74",0
2280,"9,33","15483,95",0,0,"246,75",0,"37,32","15088,98",0,0,"240,7",0,"37,32","16352,88",0,0,"260,08",0
2290,"19,02","16021,11",0,0,"254,99",0,"5,02","15657,74",0,0,"249,42",0,"51,68","16605,66",0,0,"263,95",0
2300,"27,45","16179,1",0,0,"257,41",0,"1,44","15720,93",0,0,"250,39",0,"55,27","16668,86",0,0,"264,92",0
2310,0,"14441,23",0,0,"230,77",0,0,"13698,69",0,0,"219,38",0,0,"15088,98",0,0,"240,7",0
2320,"27,1","16115,9",0,0,"256,44",0,"19,38","15468,15",0,0,"246,51",0,"48,09","16542,47",0,0,"262,98",0
2330,"64,24","16826,84",0,0,"267,59",0,"22,97","16100,1",0,0,"257,17",0,"105,51","17553,59",0,0,"278,49",0
2340,"49,89","16574,06",0,0,"263,47",0,"19,38","16036,91",0,0,"255,23",0,"98,33","17427,2",0,0,"276,55",0
2350,"15,07","15815,72",0,0,"251,84",0,"15,79","15341,76",0,0,"244,57",0,"44,5","16479,27",0,0,"262,02",0
2360,"43,25","16226,49",0,0,"263,71",0,"40,91",14773,0,0,"254,26",0,"73,21","16984,83",0,0,"269,77",0
2370,"62,98","16763,65",0,0,"266,38",0,"40,91","15531,34",0,0,"247,48",0,"134,22","18059,15",0,0,"286,24",0
2380,"25,3","16115,9",0,0,"256,44",0,"5,02","15594,54",0,0,"248,45",0,"69,62","16921,64",0,0,"268,8",0
2390,"51,68","16605,66",0,0,"263,95",0,"26,56","16163,3",0,0,"257,17",0,"87,57","17237,61",0,0,"273,64",0
2400,"13,82","15689,33",0,0,"249,9",0,"55,27","15341,76",0,0,"244,57",0,"55,27","16668,86",0,0,"264,92",0
2410,"7,9","15720,93",0,0,"250,39",0,"15,79","15341,76",0,0,"244,57",0,"15,79","15973,71",0,0,"254,26",0
2420,"27,99","16147,5",0,0,"256,93",0,"19,38","15531,34",0,0,"247,48",0,"55,27","16668,86",0,0,"264,92",0
2430,"42,89","16352,88",0,0,"260,08",0,"69,62","15341,76",0,0,"244,57",0,"101,92","17490,39",0,0,"277,52",0
2440,"33,74","16289,69",0,0,"259,11",0,"1,44","15720,93",0,0,"250,39",0,"66,04","16858,44",0,0,"267,83",0
2450,"49,53","16558,27",0,0,"263,23",0,"30,15","15657,74",0,0,"249,42",0,"91,16","17300,81",0,0,"274,61",0
2460,"14,18","15768,33",0,0,"251,11",0,"26,56","15025,78",0,0,"239,73",0,"30,15","16226,49",0,0,"258,14",0
2470,"34,27","16289,69",0,0,"264,44",0,"40,91","15657,74",0,0,"261,05",0,"51,68","16605,66",0,0,"270,74",0
2480,"66,93","16874,24",0,0,"268,07",0,"30,15","16226,49",0,0,"258,14",0,"105,51","17553,59",0,0,"278,49",0
2490,"23,15","15942,11",0,0,"253,78",0,"19,38","15278,56",0,0,"243,6",0,"73,21","16984,83",0,0,"269,77",0
2500,"32,12","15957,91",0,0,"247,72",0,"48,09","14520,22",0,0,"243,6",0,"80,39","17111,22",0,0,"250,39",0
2510,"35,53","16321,28",0,0,"259,59",0,"15,79","15973,71",0,0,"254,26",0,"69,62","16921,64",0,0,"268,8",0
2520,"14,53","15863,12",0,0,"252,57",0,"1,44","15341,76",0,0,"244,57",0,"44,5","16479,27",0,0,"262,02",0
2530,"27,1","16115,9",0,0,"256,44",0,"8,61","15468,15",0,0,"246,51",0,"62,45","16795,25",0,0,"266,86",0
2540,"9,69","15705,13",0,0,"250,15",0,"12,2","15278,56",0,0,"243,6",0,"26,56","16163,3",0,0,"257,17",0
2550,"49,53","16479,27",0,0,"262,02",0,"55,27","15341,76",0,0,"244,57",0,"76,8","17048,03",0,0,"270,74",0
2560,"44,5","16479,27",0,0,"262,02",0,"22,97","16100,1",0,0,"256,2",0,"76,8","17048,03",0,0,"270,74",0
2570,"27,1","16131,7",0,0,"254,02",0,"12,2","15531,34",0,0,"241,67",0,"51,68","16605,66",0,0,"264,92",0
2580,"16,87","15957,91",0,0,"254,02",0,"15,79","15594,54",0,0,"248,45",0,"51,68","16605,66",0,0,"263,95",0
2590,"36,07","16321,29",0,0,"259,59",0,"15,79","15657,74",0,0,"249,42",0,"66,04","16858,44",0,0,"267,83",0
2600,"14,89","15957,91",0,0,"254,02",0,"5,02","15784,13",0,0,"251,36",0,"37,32","16352,88",0,0,"260,08",0
2610,"24,4","15799,92",0,0,"250,15",0,"1,44","14393,83",0,0,"229,07",0,"48,09","16542,47",0,0,"262,98",0
2620,"38,76","16289,69",0,0,"259,11",0,"40,91","15341,76",0,0,"244,57",0,"69,62","16921,64",0,0,"268,8",0
2630,"14,53","15689,33",0,0,"249,9",0,"5,02","14646,61",0,0,"233,91",0,"33,74","16289,69",0,0,"259,11",0
2640,"37,32","16352,88",0,0,"260,08",0,"5,02","15784,13",0,0,"251,36",0,"73,21","16984,83",0,0,"269,77",0
2650,"11,84","15626,14",0,0,"248,93",0,"8,61","14583,42",0,0,"232,95",0,"26,56","16163,3",0,0,"257,17",0
2660,0,"12908,75",0,0,"207,27",0,0,"10412,54",0,0,"168,99",0,0,"15215,37",0,0,"242,64",0
2670,"17,76","15262,77",0,0,"243,36",0,"33,74","13761,88",0,0,"220,35",0,"37,32","16352,88",0,0,"260,08",0
2680,"21,35","15752,53",0,0,"250,87",0,"40,91",14773,0,0,"235,85",0,"44,5","16479,27",0,0,"262,02",0
2690,0,"14599,22",0,0,"233,19",0,0,"14141,05",0,0,"226,16",0,0,"15088,98",0,0,"240,7",0
2700,"40,2","16052,7",0,0,"255,47",0,"73,21","14646,61",0,0,"233,91",0,"87,57","17237,61",0,0,"273,64",0
2710,"27,1","16163,3",0,0,"257,17",0,"19,38","15657,74",0,0,"249,42",0,"66,04","16858,44",0,0,"267,83",0
2720,"9,33","15594,54",0,0,"257,17",0,"37,32","15215,37",0,0,"242,64",0,"37,32","16352,88",0,0,"268,8",0
2730,"16,33","15910,52",0,0,"253,29",0,"12,2","15404,96",0,0,"245,54",0,"26,56","16163,3",0,0,"257,17",0
2740,"65,14","16842,64",0,0,"267,59",0,"30,15","16226,49",0,0,"258,14",0,"109,1","17616,79",0,0,"279,46",0
2750,"53,47","16637,26",0,0,"264,44",0,"19,38","16036,91",0,0,"255,23",0,"80,39","17111,22",0,0,"271,71",0
2760,"7,36","15815,72",0,0,"251,84",0,"8,61","15657,74",0,0,"249,42",0,"12,2","15910,52",0,0,"253,29",0
2770,"3,05","15136,37",0,0,"241,42",0,"12,2","14393,83",0,0,"230,04",0,"12,2","15910,52",0,0,"253,29",0
2780,0,"14125,25",0,0,"225,92",0,0,"13193,12",0,0,"211,63",0,0,"15468,15",0,0,"246,51",0
2790,"6,1","14804,6",0,0,"236,34",0,"5,02","13256,32",0,0,"212,6",0,"19,38","16036,91",0,0,"255,23",0
2800,"2,15","14504,42",0,0,"231,73",0,"8,61","13319,51",0,0,"213,57",0,"8,61","15847,32",0,0,"252,33",0
2810,"31,58","16242,29",0,0,"258,38",0,"8,61","15657,74",0,0,"249,42",0,"69,62","16921,64",0,0,"268,8",0
2820,"12,38","15784,12",0,0,"251,36",0,"22,97","15278,56",0,0,"243,6",0,"26,56","16163,3",0,0,"257,17",0
2830,"30,15","16226,49",0,0,"258,14",0,"1,44","15720,93",0,0,"250,39",0,"55,27","16668,86",0,0,"264,92",0
2840,0,"14646,61",0,0,"233,91",0,0,"14330,64",0,0,"229,07",0,0,"15152,17",0,0,"241,67",0
2850,"65,14","16842,64",0,0,"267,59",0,"33,74","16289,69",0,0,"259,11",0,"101,92","17490,39",0,0,"277,52",0
2860,"12,02","15673,53",0,0,"249,66",0,"48,09","15278,56",0,0,"243,6",0,"48,09","16542,47",0,0,"262,98",0
2870,"25,66","16147,5",0,0,"256,93",0,"8,61","15847,32",0,0,"252,33",0,"44,5","16479,27",0,0,"262,02",0
2880,"5,74","15246,97",0,0,"243,12",0,"22,97","14583,42",0,0,"232,95",0,"22,97","16100,1",0,0,"256,2",0
2890,"24,4","15799,92",0,0,"251,6",0,"8,61","14393,83",0,0,"230,04",0,"55,27","16668,86",0,0,"264,92",0
2900,"10,23","15420,75",0,0,"245,78",0,"40,91","14709,81",0,0,"234,88",0,"40,91","16416,08",0,0,"261,05",0
2910,7,"15657,74",0,0,"249,42",0,"8,61","15341,76",0,0,"244,57",0,"19,38","16036,91",0,0,"255,23",0
2920,"36,43","16337,08",0,0,"259,84",0,"15,79","15973,71",0,0,"254,26",0,"55,27","16668,86",0,0,"264,92",0
2930,0,"15136,37",0,0,"241,42",0,0,"14520,22",0,0,"231,98",0,0,"15594,54",0,0,"248,45",0
2940,"13,28","15436,55",0,0,"246,03",0,"22,97","14267,44",0,0,"228,1",0,"30,15","16226,49",0,0,"258,14",0
2950,0,"12877,15",0,0,"206,78",0,0,"12308,39",0,0,"198,06",0,0,"13635,49",0,0,"218,41",0
2960,0,"14662,41",0,0,"233,91",0,0,"13572,3",0,0,"218,41",0,0,"15215,37",0,0,"247,48",0
2970,"6,64","15483,95",0,0,"246,75",0,"26,56","14520,22",0,0,"231,98",0,"26,56","16163,3",0,0,"257,17",0
2980,0,"14630,81",0,0,"233,67",0,0,"14077,86",0,0,"225,19",0,0,"14899,39",0,0,"237,79",0
2990,0,"13651,29",0,0,"218,65",0,0,"12813,95",0,0,"205,81",0,0,"15025,78",0,0,"239,73",0
3000,"16,87","15926,31",0,0,"253,54",0,"1,44","15531,34",0,0,"247,48",0,"66,04","16858,44",0,0,"267,83",0
3010,0,"14962,59",0,0,"238,76",0,0,"14141,05",0,0,"226,16",0,0,"15531,34",0,0,"247,48",0
3020,"51,68","16605,66",0,0,"263,95",0,"12,2","15910,52",0,0,"253,29",0,"76,8","17048,03",0,0,"270,74",0
3030,0,"13730,28",0,0,"219,62",0,0,"12813,95",0,0,"205,81",0,0,"14141,05",0,0,"230,04",0
3040,"7,9","15562,94",0,0,"247,97",0,"12,2","15088,98",0,0,"240,7",0,"19,38","16036,91",0,0,"255,23",0
